wgs84(x),wgs84(y),time_series,geometry,status2,ST_NO,NAME_C,NAME_E,ADDR_C,ADDR_E,ADMICODE,TM_X,TM_Y,ELEV,WR_DIST_NO,DEPTID,RV_NO,ST_NO1,REMARKS,LONGITUDE,LATITUDE,STATUS,TRI_NAME,TOWN_ID,SETST_NODA,IP,PORT,IP_SRC,TM_X97,TM_Y97,PERMISTYPE,SETTYPE,UNITTYPE,UNITNAME,USETYPE1,USETYPE2,USETYPE3,USETYPE4,USETYPE5,USETYPE6,ENAME,WNAME,SPECIFICPR,TOWNID,VILLAGE,TRINO2,TRINO3,DAMAREA,ISLIGHTNIN,ISSTEAL,ISDISASTER,LANDSUBSID,OBSITEMS,EQUIPTYPE,RAINPACKCN,ISFENCE,SPACE,RAINMOUTH,ISRT,TRANSSEQ1,TRANSSEQ2,ISCOLLECTI,COLLECTION,ISCHECK,NOTCHCEKRE,TRANSTYPEW,TRANSTYPEC,TRANSTYPET,OBSTYPE,NORMALOBST,SHORTOBSTY,SHORTOBSRE,SHORTOBSPL,SHORTOBSOT,SHORTOBS_S,PAUSEOBSRE,ISREPLACE,REPLACE_ST,PAUSEDATE,NEXTOBSDAT,OBSREMARKS,ISSOLAR,ISLOCALCAL,SUN_W,SUN_CNT,ISSUNSHINE,ISCOVER,SD,DRIVEDISTA,WALKDISTAN,MAINTAINCY,SOLARREMAR,STAFFOPERA,STAFFCOMPI,STNAME_E,NOTCHECKOT,CANCELNO,U_NO,X_84,Y_84
120.367928,23.905067,false,Point,現存,C0G730,二林,Erlin,彰化縣二林鎮仁愛路200號(二林消防分隊),NULL,22,184814.86,2644859.26,27.0,20,99,NULL,NULL,NULL,"120°22'04.54""","23°54'18.24""",NULL,NULL,1000720,00:00.0,NULL,NULL,NULL,185644.0,2644653.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Erlin,NULL,NULL,15,NULL,NULL
120.370535,22.834881,false,Point,現存,H1O080,牛稠埔,NIU CHOU PU,高雄市田寮區大新路2號,"No.2, Daxin Rd., Tianliao Dist., Kaohsiung City 823, Taiwan (R.O.C.)",14,184566.0,2526345.0,70.0,30,13,1670,NULL,NULL,"120°22'14""","22°50'5""",NULL,阿公店溪,6402200,NULL,NULL,NULL,NULL,185392.99,2526136.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6402200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,以web service介接,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,288,288,NIU CHOU PU,NULL,NULL,8,NULL,NULL
120.374339,23.848356,false,Point,現存,C0G750,竹塘,Zhutang,彰化縣竹塘鄉永安村東陽路二段221號(永安派出所),NULL,22,185439.88,2638575.59,31.0,20,99,NULL,NULL,NULL,"120°22'27.62""","23°50'54.08""",NULL,NULL,1000725,00:00.0,NULL,NULL,NULL,186269.02,2638369.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Zhutang,NULL,NULL,15,NULL,NULL
120.377492,23.298339,false,Point,現存,C0X050,東河,Donghe,臺南市東山區東河里54號(東河水利工作站),NULL,6,185496.34,2577662.06,25.0,30,99,NULL,NULL,NULL,"120°22'38.97""","23°17'54.02""",NULL,NULL,6700600,00:00.0,NULL,NULL,NULL,186325.5,2577456.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6700600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Donghe,NULL,NULL,15,NULL,NULL
120.380792,23.421475,false,Point,現存,C0M690,水上,Shuishang,嘉義縣水上鄉三鎮村三鎮路119號(水上消防分隊),NULL,21,185892.33,2591297.06,33.0,30,99,NULL,NULL,NULL,"120°22'50.85""","23°25'17.31""",NULL,NULL,1001012,00:00.0,NULL,NULL,NULL,186721.49,2591091.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shuishang,NULL,NULL,15,NULL,NULL
120.387436,23.680772,false,Point,現存,C0K390,土庫,Tuku,雲林縣土庫鎮建國路41號(土庫消防分隊),NULL,17,186694.05,2620010.16,31.0,20,99,NULL,NULL,NULL,"120°23'14.77""","23°40'50.78""",NULL,NULL,1000905,00:00.0,NULL,NULL,NULL,187523.2,2619804.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tuku,NULL,NULL,15,NULL,NULL
120.395439,23.605872,false,Point,現存,C0M660,溪口,Xikou,嘉義縣溪口鄉中正東路103號(溪口國中學生活動中心),NULL,21,187475.19,2611711.75,40.0,30,99,NULL,NULL,NULL,"120°23'43.58""","23°36'21.14""",NULL,NULL,1001006,00:00.0,NULL,NULL,NULL,188304.34,2611506.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Xikou,NULL,NULL,15,NULL,NULL
120.398132,22.811876,false,Point,現存,01P390,金山,JIN SHAN,高雄市燕巢區金山里番田路29號(金山國小),"No.29, Fantian Rd., Jinshan Vil., Yanchao Dist., Kaohsiung City",14,187388.1,2523786.0,90.0,30,6,1670,4700010,None,"120°23'53.0""","22°48'43.0""",NULL,阿公店溪,6402100,00:00.0,010.116.26.005,NULL,TAICAN,188215.21,2523577.7,NULL,NULL,NULL,金山國小,0,0,0,0,0,0,NULL,NULL,NULL,6402100,金山村,None,None,NULL,NULL,NULL,0,0,0,NULL,1,1,200,60,1,7,8,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,1,0,3,NULL,462,462,JIN SHAN,NULL,NULL,8,120.3,22.81
120.399982,23.587587,false,Point,現存,01M010,溪口(3),XI KOU-3,嘉義縣溪口鄉妙崙村下崙52號(水利會溪口工作站),"No.52, Xialun, Miaolun, Xikou Township, Chiayi County 623, Taiwan (R.O.C.)",21,187931.4,2609686.2,17.0,30,5,1540,3300590,None,"120°24'0""","23°35'15""",NULL,三疊溪,1001006,00:00.0,010.116.25.011,4853,PROCAL,188759.45,2609479.07,1,0,8,溪口工作站,0,1,0,0,0,0,NULL,NULL,NULL,1001006,妙崙村,154010,154011,NULL,3,3,3,1,0,0,1,0,200,20,1,8,8,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,0,2,0,3,NULL,222,222,XI KOU-3,NULL,NULL,8,NULL,NULL
120.404513,22.892788,false,Point,現存,01P280,古亭坑,GU TING KENG,高雄市田寮區古亭里廟後巷2號(古亭社區活動中心),"No.2, Miaohou Ln., Guting Rd., Tianliao Dist., Kaohsiung City",14,188079.1,2532742.8,80.0,30,6,1660,4500050,None,"120°24'16.0""","22°53'34.0""",NULL,二仁溪,6402200,00:00.0,010.116.26.003,4859,PROCAL,188906.43,2532534.84,NULL,NULL,NULL,古亭社區活動中心,0,0,0,0,0,0,NULL,NULL,NULL,6402200,古亭村,None,None,NULL,NULL,3,3,0,0,0,1,0,200,60,1,7,8,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,2,0,3,NULL,462,462,GU TING KENG,NULL,NULL,8,120.4,22.89
120.400423,23.222208,false,Point,現存,01O750,王爺宮,WANG YE GONG,臺南市六甲區王爺里王爺宮9鄰24號(六甲國小湖東分校),"No.24, Wangye Temple, Liujia Dist., Tainan City",6,187808.2,2569223.2,130.0,30,6,1630,4100415,None,"120°24'2.0""","23°13'20.0""",NULL,官田溪,6700900,00:00.0,010.116.26.002,4858,PROCAL,188636.33,2569015.81,1,1,5,六甲國小湖東分校,0,0,0,0,0,0,NULL,NULL,NULL,6700900,王爺村,163060,None,NULL,3,3,3,0,0,0,1,0,200,60,1,7,8,1,4,1,0,1,None,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,3,0,3,NULL,462,462,WANG YE GONG,NULL,NULL,8,120.4,23.22
120.406328,23.349228,false,Point,現存,C0X210,白河,Baihe?,臺南市白河區中山路6號(白河消防分隊),NULL,6,188469.1,2583285.21,38.0,30,99,NULL,NULL,NULL,"120°24'22.78""","23°20'57.22""",NULL,NULL,6700300,00:00.0,NULL,NULL,NULL,189298.25,2583079.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6700300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Baihe?,NULL,NULL,15,NULL,NULL
120.416974,23.955412,false,Point,現存,01G240,萬興(2),WAN XING-2,彰化縣二林鎮萬興里(水利會萬興工作站),"Wanxing Vil., Erlin Township, Changhua County",22,189832.8,2650413.7,11.0,20,4,1480,2790430,None,"120°25'1""","23°57'19""",NULL,明治排水,1000720,00:00.0,010.116.24.004,4887,PROCAL,190660.93,2650207.74,1,1,8,水利會萬興工作站,1,1,0,0,0,0,NULL,NULL,NULL,1000720,萬興里,None,None,NULL,3,2,2,0,0,0,1,1,200,150,1,8,8,1,0,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,1,0,3,NULL,217,216,WAN XING-2,NULL,NULL,8,NULL,NULL
120.420331,23.553497,false,Point,現存,C0M760,民雄,Minxiong?,嘉義縣民雄鄉文化路7號(民雄鄉公所),NULL,21,189991.99,2605900.94,40.0,30,99,NULL,NULL,NULL,"120°25'13.19""","23°33'12.59""",NULL,NULL,1001005,00:00.0,NULL,NULL,NULL,190821.13,2605695.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Minxiong?,NULL,NULL,15,NULL,NULL
120.4234,23.647817,false,Point,現存,C0K450,大埤,Dapi,雲林縣大埤鄉中山路8號(大埤鄉公所),NULL,17,190347.45,2616345.15,35.0,20,99,NULL,NULL,NULL,"120°25'24.24""","23°38'52.14""",NULL,NULL,1000908,00:00.0,NULL,NULL,NULL,191176.58,2616139.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000908,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dapi,NULL,NULL,15,NULL,NULL
120.445856,23.265371,false,Point,現存,01O190,東原,DONG YUAN,臺南市東山區東原村23鄰8號(東原國小),"No8, Ln23, Dongyuan, Dongshan Dist., Tainan City 733, Taiwan (R.O.C.)",6,192476.5,2573984.9,80.0,30,5,1590,3900230,None,"120°26'45.0""","23°15'55.0""",NULL,龜重溪,6700600,00:00.0,010.116.25.009,4851,PROCAL,193304.46,2573777.26,1,0,5,東原國小,0,1,0,0,0,0,NULL,NULL,NULL,6700600,東原村,159010,159011,NULL,3,3,3,0,0,0,1,1,200,20,1,8,8,1,4,1,0,1,0,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,2,0,3,NULL,222,222,DONG YUAN,NULL,NULL,8,120.4,23.26
120.450281,23.602361,false,Point,現存,C0M670,大林,Dalin,嘉義縣大林鎮新興街110號(大林地政事務所),NULL,21,193070.46,2611300.33,43.0,30,99,NULL,NULL,NULL,"120°27'01.01""","23°36'08.50""",NULL,NULL,1001004,00:00.0,NULL,NULL,NULL,193899.58,2611094.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dalin,NULL,NULL,15,NULL,NULL
120.452408,23.459414,false,Point,現存,C0M730,嘉義市東區,Jiayishidongqu?,嘉義市親水路123?號(第五河川局水情中心),NULL,20,193227.2,2595468.9,40.0,30,99,NULL,NULL,NULL,"120°27'08.67""","23°27'33.89""",NULL,NULL,1002001,00:00.0,NULL,NULL,NULL,194056.32,2595263.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1002001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jiayishidongqu?,NULL,NULL,15,NULL,NULL
120.459258,23.309066,false,Point,現存,01O080,六溪,LIU XI,臺南市白河區六溪里5鄰26號(六溪分校),"No26, Ln5, Liuxi, Baihe Dist., Tainan City 732, Taiwan (R.O.C.)",6,193866.0,2578818.3,86.0,30,5,1590,3900110,None,"120°27'33""","23°18'33""",NULL,六重溪,6700300,00:00.0,010.116.25.005,4847,PROCAL,194693.74,2578610.85,1,1,5,六溪分校,0,1,0,0,0,0,NULL,NULL,NULL,6700300,六溪里,159010,159011,NULL,3,3,3,0,0,0,1,0,200,20,1,8,8,1,4,1,0,1,0,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,0,2,0,3,NULL,222,222,LIU XI,NULL,NULL,8,NULL,NULL
120.459253,23.80215,false,Point,現存,C0K420,西螺,Xiluo,雲林縣西螺鎮公正路211號(西螺消防分隊),NULL,17,194070.07,2633422.79,42.0,20,99,NULL,NULL,NULL,"120°27'33.31""","23°48'07.74""",NULL,NULL,1000904,00:00.0,NULL,NULL,NULL,194899.18,2633217.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000904,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Xiluo,NULL,NULL,15,NULL,NULL
120.464842,23.800515,false,Point,現存,01J100,西螺(2),XI LUO-2,雲林縣西螺鎮永安里中山路水利會西螺工作站,"Zhongshan Rd., Xiluo Township, Yunlin County",17,194639.8,2633240.2,30.0,20,4,1510,2901200,None,"120°27'53""","23°48'2""",NULL,濁水溪,1000904,00:00.0,010.116.24.011,4894,PROCAL,195468.05,2633033.84,1,1,8,西螺工作站,1,1,0,0,0,0,NULL,NULL,NULL,1000904,永安里,151010,151011,NULL,3,2,2,0,0,0,1,1,200,150,1,8,8,1,0,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,1,0,3,NULL,217,216,XI LUO-2,NULL,NULL,8,NULL,NULL
120.466362,22.654884,false,Point,現存,00Q070,屏東(5),PING DONG-5,屏東縣屏東市建國路291號(第七河川局),"No.291, Jianguo Rd., Pingtung City, Pingtung County 900, Taiwan (R.O.C.)",11,194329.9,2506375.2,25.0,30,7,1730,5101100,None,"120°27'59""","22°39'18""",NULL,高屏溪,1001301,00:00.0,010.116.27.008,4875,PROCAL,195156.92,2506166.62,1,1,8,第七河川局,1,1,0,0,0,0,NULL,NULL,NULL,1001301,清溪里,173010,173011,NULL,2,3,3,0,0,0,1,1,70,63,1,7,3,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,1,0,0,0,1,NULL,232,232,PING DONG-5,NULL,NULL,8,NULL,NULL
120.466983,22.975676,false,Point,現存,01P190,木柵,MU ZHA,高雄市內門區木柵里木柵3號(木柵國小),"No.3, Muzha, Neimen Dist., Kaohsiung City",14,194521.2,2541896.6,78.0,30,6,1660,4500020,None,"120°28'1.0""","22°58'32.0""",NULL,二仁溪,6403500,00:00.0,010.116.26.001,4857,PROCAL,195348.84,2541688.92,NULL,NULL,NULL,木柵國小,0,0,0,0,0,0,NULL,NULL,NULL,6403500,木柵村,None,None,NULL,3,3,3,0,0,0,1,0,200,NULL,1,7,8,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,2,0,3,NULL,462,462,MU ZHA,NULL,NULL,8,120.4,22.97
120.470231,23.680478,false,Point,現存,C0K460,斗南,Donan,雲林縣斗南鎮延平路二段266號(斗南鎮停一立體停車場),NULL,17,195138.54,2619943.73,60.0,20,99,NULL,NULL,NULL,"120°28'12.83""","23°40'49.72""",NULL,NULL,1000902,00:00.0,NULL,NULL,NULL,195967.65,2619738.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Donan,NULL,NULL,15,NULL,NULL
120.479327,23.044544,false,Point,現存,01N850,南化(2),NAN HUA -2,臺南市南化區南化里226之1號(南化衛生所),"No.226-1, Nanhua, Nanhua Dist., Tainan City",6,195814.1,2549518.0,114.0,30,6,1630,4100330,None,"120°28'46.0""","23°2'40.0""",NULL,後堀溪,6702500,00:00.0,010.116.26.007,4863,PROCAL,196641.67,2549310.58,1,1,8,南化鄉衛生所,0,0,0,0,0,0,NULL,NULL,NULL,6702500,南化村,163010,None,NULL,3,3,3,0,0,0,1,0,200,0,1,7,8,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,3,0,3,NULL,462,462,NAN HUA -2,NULL,NULL,8,120.4,23.04
120.480319,22.56299,false,Point,現存,O1R62,新庄國小,XIN ZHUANG GUO XIAO,屏東縣萬丹鄉新庄村新鐘路410號,"No.410, Xinzhong Rd., Wandan Township, Pingtung County",11,196548.36,2495876.46,9.58,30,7,1730,1730152,None,"120°28'48.9""","22°33'43.2""",NULL,濁口溪,1001305,00:00.0,10.116.27.026,NULL,TAICAN,196555.84,2495986.0,1,0,5,新庄國小,0,0,0,0,0,0,NULL,NULL,NULL,1001305,NULL,173010,173011,NULL,0,0,0,0,0,0,1,0,NULL,NULL,1,0,0,1,0,0,0,1,None,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,130,1,0,0,0,0,0,0,NULL,233,233,XIN ZHUANG GUO XIAO,NULL,NULL,8,120.4,22.56
120.481664,22.879553,false,Point,現存,O1P47,旗山(4),QI SHAN-4,高雄市旗山區大德里(旗山國中游泳池樓上),"No.42, Jhongsyue Rd., Cishan District, Kaohsiung City 842, Taiwan (R.O.C.)",14,195989.2,2531247.3,64.0,30,7,1730,5100830,None,"120°28'54""","22°52'46""",NULL,旗山溪,6403000,00:00.0,010.116.27.019,NULL,PROCAL,196816.69,2531039.28,1,1,5,旗山國中,1,1,0,0,0,0,NULL,NULL,NULL,6403000,大德里,173010,173011,NULL,2,2,2,0,0,0,1,1,140,0.51,1,7,3,1,4,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,1,2,2,0,3,NULL,233,232,QI SHAN-4,NULL,NULL,8,NULL,NULL
120.490945,23.853347,false,Point,現存,C0G720,溪州,Xizhou,彰化縣溪州鄉溪下路四段560號(溪州鄉公所),NULL,22,197319.8,2639080.84,50.0,20,99,NULL,NULL,NULL,"120°29'27.40""","23°51'12.05""",NULL,NULL,1000726,00:00.0,NULL,NULL,NULL,198148.9,2638875.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Xizhou,NULL,NULL,15,NULL,NULL
120.484008,24.085298,false,Point,現存,01G090,頭汴,TOU BIAN,彰化縣鹿港鎮頂番里彰草路(水利會頭汴工作站),"Zhangcao Rd., Lugang Township, Changhua County",22,196708.1,2664771.8,7.0,20,4,1450,2790130,None,"120°29'3""","24°5'7""",NULL,洋子溪,1000702,00:00.0,010.116.24.003,4886,PROCAL,197536.32,2664566.14,1,1,8,鹿港工作站,1,1,0,0,0,0,NULL,NULL,NULL,1000702,頂番里,0,0,NULL,3,2,2,1,0,0,1,1,200,150,1,8,8,1,0,1,0,1,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,1,2,0,3,NULL,217,216,TOU BIAN,NULL,NULL,8,NULL,NULL
120.496359,23.290395,false,Point,現存,01O200,北寮,BEI LIAO,臺南市東山區高原村北寮路78號,"No78, Beiliao Rd, Gaoyuan, Dongshan Dist., Tainan City 733, Taiwan (R.O.C.)",6,197653.3,2576737.0,360.0,30,5,1590,3900200,None,"120°29'47""","23°17'25""",NULL,龜重溪,6700600,00:00.0,010.116.25.007,4849,PROCAL,198481.23,2576529.51,0,1,3,私有,0,1,0,0,0,0,NULL,NULL,NULL,6700600,高原村,159010,159011,NULL,3,3,3,0,0,0,1,1,800,20,1,8,8,1,4,1,0,1,0,NULL,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,1,1,0,0,3,0,3,NULL,222,222,BEI LIAO,NULL,NULL,8,NULL,NULL
120.498382,23.220771,false,Point,現存,H0O660,曾文新村,ZENG WEN XIN CUN,臺南市楠西區密枝村70號,"No.70, Mizhi, Nanxi Dist., Tainan City 715, Taiwan (R.O.C.)",6,197832.8,2569026.3,147.0,30,13,1630,410050,NULL,"120°29'54""","23°13'15""",NULL,大埔溪,6702400,NULL,NULL,NULL,NULL,198661.5,2568818.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6702400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,以web service介接,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,294,294,ZENG WEN XIN CUN,NULL,NULL,8,NULL,NULL
